unique_id,ds,y,y_hat_naive2
D774,1981-07-02,5200.7,5254.257081341643
D774,1981-07-03,5227.5,5256.103640542464
D774,1981-07-04,5138.3,5258.63599593414
D774,1981-07-05,5196.4,5255.7
D774,1981-07-06,5251.3,5254.713068996532
D774,1981-07-07,5252.0,5258.092887486673
D774,1981-07-08,5229.9,5254.782073426525
D774,1981-07-09,5196.9,5254.257081341643
D774,1981-07-10,5139.3,5256.103640542464
D774,1981-07-11,5176.1,5258.63599593414
D774,1981-07-12,5155.7,5255.7
D775,1981-06-29,9962.9,9991.09552423346
D775,1981-06-30,9980.9,9995.816528142157
D775,1981-07-01,9984.8,9985.636121480444
D775,1981-07-02,9974.1,9983.758436832935
D775,1981-07-03,9976.7,9983.104521174062
D775,1981-07-04,9931.0,9987.246169286644
D775,1981-07-05,9890.9,9985.6
D775,1981-07-06,9850.7,9991.09552423346
D775,1981-07-07,9868.7,9995.816528142157
D775,1981-07-08,9979.8,9985.636121480444
D775,1981-07-09,9995.0,9983.758436832935
D775,1981-07-10,9974.2,9983.104521174062
D775,1981-07-11,9924.9,9987.246169286644
D775,1981-07-12,9998.9,9985.6
D776,1981-06-29,10239.0,10231.481914763755
D776,1981-06-30,10236.6,10236.252167256007
D776,1981-07-01,10309.4,10225.811797461707
D776,1981-07-02,10378.9,10222.841788495612
D776,1981-07-03,10326.8,10222.93567059866
D776,1981-07-04,10281.3,10229.069253770513
D776,1981-07-05,10286.2,10224.5
D776,1981-07-06,10264.4,10231.481914763755
D776,1981-07-07,10166.7,10236.252167256007
D776,1981-07-08,10268.6,10225.811797461707
D776,1981-07-09,10330.2,10222.841788495612
D776,1981-07-10,10329.0,10222.93567059866
D776,1981-07-11,10318.5,10229.069253770513
D776,1981-07-12,10348.9,10224.5
D777,1981-06-29,8791.0,8870.33199161851
D777,1981-06-30,8602.2,8861.706773810209
D777,1981-07-01,8536.3,8869.019812142731
D777,1981-07-02,8677.9,8859.039912760105
D777,1981-07-03,8600.8,8860.916528939115
D777,1981-07-04,8641.4,8862.118964988156
D777,1981-07-05,8709.2,8869.2
D777,1981-07-06,8635.7,8870.33199161851
D777,1981-07-07,8535.7,8861.706773810209
D777,1981-07-08,8542.5,8869.019812142731
D777,1981-07-09,8545.5,8859.039912760105
D777,1981-07-10,8380.8,8860.916528939115
D777,1981-07-11,8394.9,8862.118964988156
D777,1981-07-12,8111.5,8869.2
D778,1981-06-29,12148.6,12154.54072228219
D778,1981-06-30,12146.1,12158.620190186315
D778,1981-07-01,12153.2,12162.189640511528
D778,1981-07-02,12170.4,12162.537169225521
D778,1981-07-03,12191.0,12148.571315591418
D778,1981-07-04,12161.3,12144.921020965205
D778,1981-07-05,12160.3,12149.7
D778,1981-07-06,12074.2,12154.54072228219
D778,1981-07-07,12090.9,12158.620190186315
D778,1981-07-08,12245.4,12162.189640511528
D778,1981-07-09,12250.3,12162.537169225521
D778,1981-07-10,12156.8,12148.571315591418
D778,1981-07-11,12158.8,12144.921020965205
D778,1981-07-12,12321.0,12149.7
D779,1981-06-29,6910.1,6894.898007122252
D779,1981-06-30,6775.4,6898.421559843601
D779,1981-07-01,6803.7,6896.749366510992
D779,1981-07-02,6878.8,6896.588596083131
D779,1981-07-03,6135.7,6901.482695613245
D779,1981-07-04,6007.1,6895.267999363869
D779,1981-07-05,6337.0,6893.800000000001
D779,1981-07-06,6231.7,6894.898007122252
D779,1981-07-07,6171.9,6898.421559843601
D779,1981-07-08,6039.1,6896.749366510992
D779,1981-07-09,6050.0,6896.588596083131
D779,1981-07-10,5983.3,6901.482695613245
D779,1981-07-11,6095.6,6895.267999363869
D779,1981-07-12,6088.9,6893.800000000001
D78,1970-08-13,3159.3,3189.2859339062943
D78,1970-08-14,3155.2,3193.8135400536216
D78,1970-08-15,3164.4,3193.0284094102526
D78,1970-08-16,3197.7,3196.690120196484
D78,1970-08-17,3223.6,3192.227076461154
D78,1970-08-18,3229.6,3185.820916409517
D78,1970-08-19,3157.7,3191.7
D78,1970-08-20,3155.6,3189.2859339062943
D78,1970-08-21,3159.3,3193.8135400536216
D78,1970-08-22,3173.2,3193.0284094102526
D78,1970-08-23,3170.9,3196.690120196484
D78,1970-08-24,3181.1,3192.227076461154
D78,1970-08-25,3189.6,3185.820916409517
D78,1970-08-26,3160.71,3191.7
D780,1981-06-29,10799.2,10804.089682981565
D780,1981-06-30,10797.0,10811.099454480463
D780,1981-07-01,10803.3,10797.87896042537
D780,1981-07-02,10818.6,10795.223445852414
D780,1981-07-03,10836.9,10795.704956895153
D780,1981-07-04,10810.5,10801.531584150776
D780,1981-07-05,10809.6,10800.2
D780,1981-07-06,10733.1,10804.089682981565
D780,1981-07-07,10747.9,10811.099454480463
D780,1981-07-08,10885.2,10797.87896042537
D780,1981-07-09,10889.6,10795.223445852414
D780,1981-07-10,10806.5,10795.704956895153
D780,1981-07-11,10808.3,10801.531584150776
D780,1981-07-12,10952.5,10800.2
D781,1981-06-29,11681.4,11694.386016354509
D781,1981-06-30,11664.8,11704.44615165911
D781,1981-07-01,11699.4,11690.221016308904
D781,1981-07-02,11768.8,11685.560427568005
D781,1981-07-03,11774.7,11686.907702869217
D781,1981-07-04,11754.9,11688.711872061926
D781,1981-07-05,11758.3,11689.5
D781,1981-07-06,11641.2,11694.386016354509
D781,1981-07-07,11557.6,11704.44615165911
D781,1981-07-08,11688.0,11690.221016308904
D781,1981-07-09,11708.3,11685.560427568005
D781,1981-07-10,11700.8,11686.907702869217
D781,1981-07-11,11650.0,11688.711872061926
D781,1981-07-12,11767.3,11689.5
D782,1981-06-29,10387.2,10399.108165232863
D782,1981-06-30,10372.4,10407.759691096018
D782,1981-07-01,10403.1,10394.959485108913
D782,1981-07-02,10464.9,10390.745329637271
D782,1981-07-03,10470.1,10391.984387498236
D782,1981-07-04,10452.6,10394.179453852576
D782,1981-07-05,10455.6,10394.4
D782,1981-07-06,10351.4,10399.108165232863
D782,1981-07-07,10277.1,10407.759691096018
D782,1981-07-08,10393.0,10394.959485108913
D782,1981-07-09,10411.1,10390.745329637271
D782,1981-07-10,10404.4,10391.984387498236
D782,1981-07-11,10359.3,10394.179453852576
D782,1981-07-12,10463.6,10394.4
D783,1981-06-29,7858.4,7737.658946075341
D783,1981-06-30,7967.7,7739.263418731637
D783,1981-07-01,8009.0,7725.056135525822
D783,1981-07-02,8018.1,7724.320845880547
D783,1981-07-03,8034.6,7720.166925151612
D783,1981-07-04,8054.1,7726.534874334241
D783,1981-07-05,8108.6,7730.600000000001
D783,1981-07-06,8132.0,7737.658946075341
D783,1981-07-07,8114.4,7739.263418731637
D783,1981-07-08,7817.9,7725.056135525822
D783,1981-07-09,8118.5,7724.320845880547
D783,1981-07-10,8209.9,7720.166925151612
D783,1981-07-11,8419.0,7726.534874334241
D783,1981-07-12,8477.4,7730.600000000001
D784,1980-02-16,10854.8,10561.416655948718
D784,1980-02-17,10906.4,10549.742961463475
D784,1980-02-18,10959.0,10545.542264918691
D784,1980-02-19,10793.9,10561.101671193695
D784,1980-02-20,10690.1,10558.940225001983
D784,1980-02-21,10774.7,10565.721661355781
D784,1980-02-22,10710.9,10566.3
D784,1980-02-23,10674.9,10561.416655948718
D784,1980-02-24,10715.3,10549.742961463475
D784,1980-02-25,10679.1,10545.542264918691
D784,1980-02-26,10606.4,10561.101671193695
D784,1980-02-27,10661.9,10558.940225001983
D784,1980-02-28,10609.6,10565.721661355781
D784,1980-02-29,10583.6,10566.3
D785,1981-06-29,9731.8,9486.176964724984
D785,1981-06-30,9776.4,9480.522697091841
D785,1981-07-01,9830.1,9474.160101274943
D785,1981-07-02,9684.3,9486.261467336848
D785,1981-07-03,9592.6,9483.752065806313
D785,1981-07-04,9669.3,9489.934160838426
D785,1981-07-05,9621.7,9485.4
D785,1981-07-06,9591.4,9486.176964724984
D785,1981-07-07,9619.0,9480.522697091841
D785,1981-07-08,9578.6,9474.160101274943
D785,1981-07-09,9502.8,9486.261467336848
D785,1981-07-10,9562.3,9483.752065806313
D785,1981-07-11,9517.6,9489.934160838426
D785,1981-07-12,9482.7,9485.4
D786,1981-06-29,10507.8,10250.357524685664
D786,1981-06-30,10552.3,10251.748183916368
D786,1981-07-01,10602.7,10256.379554695823
D786,1981-07-02,10460.2,10247.0298358911
D786,1981-07-03,10349.7,10232.222942285323
D786,1981-07-04,10371.9,10245.287666934211
D786,1981-07-05,10343.3,10236.8
D786,1981-07-06,10313.5,10250.357524685664
D786,1981-07-07,10309.2,10251.748183916368
D786,1981-07-08,10244.3,10256.379554695823
D786,1981-07-09,10221.5,10247.0298358911
D786,1981-07-10,10344.5,10232.222942285323
D786,1981-07-11,10252.9,10245.287666934211
D786,1981-07-12,10299.3,10236.8
D787,1980-02-16,11400.6,11294.67422369902
D787,1980-02-17,11366.5,11286.942929316392
D787,1980-02-18,11293.6,11292.9223584515
D787,1980-02-19,11198.3,11298.481809815474
D787,1980-02-20,11321.4,11312.826700968184
D787,1980-02-21,11512.6,11319.428081004247
D787,1980-02-22,11643.9,11288.9
D787,1980-02-23,11471.8,11294.67422369902
D787,1980-02-24,11588.3,11286.942929316392
D787,1980-02-25,11485.9,11292.9223584515
D787,1980-02-26,11481.5,11298.481809815474
D787,1980-02-27,11340.9,11312.826700968184
D787,1980-02-28,11154.4,11319.428081004247
D787,1980-02-29,10918.3,11288.9
D788,1981-06-29,11984.1,11680.789592722176
D788,1981-06-30,12034.8,11672.540754415799
D788,1981-07-01,12092.3,11666.671097879003
D788,1981-07-02,11929.8,11678.6171390392
D788,1981-07-03,11803.8,11671.174772209437
D788,1981-07-04,11829.1,11681.766382360456
D788,1981-07-05,11796.5,11675.0
D788,1981-07-06,11762.5,11680.789592722176
D788,1981-07-07,11757.6,11672.540754415799
D788,1981-07-08,11683.6,11666.671097879003
D788,1981-07-09,11657.6,11678.6171390392
D788,1981-07-10,11797.9,11671.174772209437
D788,1981-07-11,11693.4,11681.766382360456
D788,1981-07-12,11746.3,11675.0
D789,1981-06-29,1648.2,1723.4563962712004
D789,1981-06-30,1618.7,1722.416479759002
D789,1981-07-01,1604.7,1721.4516539386095
D789,1981-07-02,1584.7,1720.9972910296292
D789,1981-07-03,1525.8,1722.2665702598931
D789,1981-07-04,1555.7,1722.24250749444
D789,1981-07-05,1733.0,1723.0999999999997
D789,1981-07-06,1675.4,1723.4563962712004
D789,1981-07-07,1692.0,1722.416479759002
D789,1981-07-08,1785.6,1721.4516539386095
D789,1981-07-09,1971.0,1720.9972910296292
D789,1981-07-10,1812.5,1722.2665702598931
D789,1981-07-11,1714.4,1722.24250749444
D789,1981-07-12,1627.8,1723.0999999999997
D79,1970-06-10,10005.0,9899.460554557161
D79,1970-06-11,10008.0,9893.053221170929
D79,1970-06-12,10047.0,9891.816046295802
D79,1970-06-13,10088.0,9895.296109889377
D79,1970-06-14,10060.0,9921.03788973926
D79,1970-06-15,10190.0,9900.597837021147
D79,1970-06-16,10210.0,9880.0
D79,1970-06-17,10198.0,9899.460554557161
D79,1970-06-18,10230.0,9893.053221170929
D79,1970-06-19,10299.0,9891.816046295802
D79,1970-06-20,10260.0,9895.296109889377
D79,1970-06-21,10311.0,9921.03788973926
D79,1970-06-22,10394.0,9900.597837021147
D79,1970-06-23,10375.0,9880.0
D790,1981-06-29,10952.8,10969.353959548727
D790,1981-06-30,10896.6,10968.88285379702
D790,1981-07-01,10980.1,10969.333504217202
D790,1981-07-02,10959.5,10970.378079068883
D790,1981-07-03,10887.8,10971.489515119807
D790,1981-07-04,11062.1,10966.527673344654
D790,1981-07-05,11143.2,10963.7
D790,1981-07-06,11215.1,10969.353959548727
D790,1981-07-07,10982.3,10968.88285379702
D790,1981-07-08,11042.1,10969.333504217202
D790,1981-07-09,10908.2,10970.378079068883
D790,1981-07-10,10777.9,10971.489515119807
D790,1981-07-11,10807.5,10966.527673344654
D790,1981-07-12,10969.6,10963.7
D791,1981-06-29,9077.1,9060.311578646455
D791,1981-06-30,9079.8,9059.956077767274
D791,1981-07-01,9083.9,9059.29219579027
D791,1981-07-02,9043.5,9066.3414111763
D791,1981-07-03,9116.0,9070.101970089956
D791,1981-07-04,9085.6,9067.829577647242
D791,1981-07-05,9047.5,9054.5
D791,1981-07-06,9047.2,9060.311578646455
D791,1981-07-07,8910.5,9059.956077767274
D791,1981-07-08,9004.8,9059.29219579027
D791,1981-07-09,8964.8,9066.3414111763
D791,1981-07-10,8907.0,9070.101970089956
D791,1981-07-11,8825.7,9067.829577647242
D791,1981-07-12,8678.0,9054.5
D792,1981-06-29,12717.8,12389.733793340214
D792,1981-06-30,12743.0,12386.182059276372
D792,1981-07-01,12866.8,12377.156368108745
D792,1981-07-02,12688.1,12389.59023413342
D792,1981-07-03,12580.5,12389.502656458033
D792,1981-07-04,12623.6,12396.749984303762
D792,1981-07-05,12582.4,12388.5
D792,1981-07-06,12502.3,12389.733793340214
D792,1981-07-07,12543.9,12386.182059276372
D792,1981-07-08,12550.2,12377.156368108745
D792,1981-07-09,12485.2,12389.59023413342
D792,1981-07-10,12467.4,12389.502656458033
D792,1981-07-11,12391.7,12396.749984303762
D792,1981-07-12,12488.5,12388.5
D793,1981-06-29,6304.0,6295.86111648038
D793,1981-06-30,6211.8,6301.915713541531
D793,1981-07-01,6117.5,6308.185446580931
D793,1981-07-02,6149.2,6307.899350160395
D793,1981-07-03,6253.2,6299.061100969116
D793,1981-07-04,6144.5,6297.73630109064
D793,1981-07-05,6024.6,6296.0
D793,1981-07-06,6022.7,6295.86111648038
D793,1981-07-07,5942.0,6301.915713541531
D793,1981-07-08,6006.6,6308.185446580931
D793,1981-07-09,6237.2,6307.899350160395
D793,1981-07-10,6211.4,6299.061100969116
D793,1981-07-11,6181.7,6297.73630109064
D793,1981-07-12,6008.2,6296.0
D794,1981-06-29,12230.7,11923.102554136774
D794,1981-06-30,12239.9,11922.452517353895
D794,1981-07-01,12388.3,11913.52060319195
D794,1981-07-02,12271.4,11923.123445309293
D794,1981-07-03,12152.9,11923.906566182377
D794,1981-07-04,12203.7,11926.352346780557
D794,1981-07-05,12168.5,11921.1
D794,1981-07-06,12055.8,11923.102554136774
D794,1981-07-07,11992.5,11922.452517353895
D794,1981-07-08,11980.8,11913.52060319195
D794,1981-07-09,11934.6,11923.123445309293
D794,1981-07-10,12001.6,11923.906566182377
D794,1981-07-11,11875.1,11926.352346780557
D794,1981-07-12,11929.2,11921.1
D795,1981-06-29,3784.8,3715.185470266332
D795,1981-06-30,3872.6,3713.248936236891
D795,1981-07-01,3883.8,3715.155473343087
D795,1981-07-02,3956.7,3718.3399642770573
D795,1981-07-03,3925.6,3723.7174675379133
D795,1981-07-04,3911.7,3723.7278308461446
D795,1981-07-05,3941.8,3717.9999999999995
D795,1981-07-06,3983.0,3715.185470266332
D795,1981-07-07,3997.2,3713.248936236891
D795,1981-07-08,4063.3,3715.155473343087
D795,1981-07-09,3909.3,3718.3399642770573
D795,1981-07-10,3865.7,3723.7174675379133
D795,1981-07-11,3954.4,3723.7278308461446
D795,1981-07-12,3958.0,3717.9999999999995
D796,1981-06-29,12059.6,11736.354837371104
D796,1981-06-30,12083.0,11754.847558868472
D796,1981-07-01,12280.2,11753.65104363222
D796,1981-07-02,12173.9,11734.558949152866
D796,1981-07-03,11989.8,11730.685268883097
D796,1981-07-04,12007.1,11737.471113103005
D796,1981-07-05,11974.7,11729.5
D796,1981-07-06,11957.9,11736.354837371104
D796,1981-07-07,11867.0,11754.847558868472
D796,1981-07-08,11840.8,11753.65104363222
D796,1981-07-09,11845.2,11734.558949152866
D796,1981-07-10,11918.0,11730.685268883097
D796,1981-07-11,11831.7,11737.471113103005
D796,1981-07-12,11801.8,11729.5
D797,1981-06-29,12246.4,12218.741819665793
D797,1981-06-30,12143.0,12216.127540241978
D797,1981-07-01,12020.0,12211.029162844716
D797,1981-07-02,12094.9,12215.12841979005
D797,1981-07-03,12076.2,12218.848649318683
D797,1981-07-04,12046.7,12215.284314437495
D797,1981-07-05,12082.8,12220.2
D797,1981-07-06,11998.1,12218.741819665793
D797,1981-07-07,12091.0,12216.127540241978
D797,1981-07-08,12065.4,12211.029162844716
D797,1981-07-09,12094.9,12215.12841979005
D797,1981-07-10,12076.3,12218.848649318683
D797,1981-07-11,12026.4,12215.284314437495
D797,1981-07-12,12127.9,12220.2
D798,1981-06-29,3240.3,3258.935951283653
D798,1981-06-30,3194.1,3263.1369671635916
D798,1981-07-01,3170.4,3263.122298996298
D798,1981-07-02,3206.7,3257.0503556861386
D798,1981-07-03,3249.2,3255.4132601761853
D798,1981-07-04,3195.2,3254.4474649481017
D798,1981-07-05,3114.9,3256.7000000000003
D798,1981-07-06,3151.0,3258.935951283653
D798,1981-07-07,3078.0,3263.1369671635916
D798,1981-07-08,3000.1,3263.122298996298
D798,1981-07-09,3052.9,3257.0503556861386
D798,1981-07-10,3096.9,3255.4132601761853
D798,1981-07-11,3100.4,3254.4474649481017
D798,1981-07-12,3116.6,3256.7000000000003
D799,1981-06-29,11151.9,10864.271829642363
D799,1981-06-30,11174.0,10860.666599529233
D799,1981-07-01,11282.6,10852.571839465367
D799,1981-07-02,11125.9,10863.306645487506
D799,1981-07-03,11031.6,10863.790628931854
D799,1981-07-04,11069.3,10870.146637989232
D799,1981-07-05,11033.3,10863.1
D799,1981-07-06,10963.0,10864.271829642363
D799,1981-07-07,10999.4,10860.666599529233
D799,1981-07-08,11005.0,10852.571839465367
D799,1981-07-09,10947.9,10863.306645487506
D799,1981-07-10,10932.3,10863.790628931854
D799,1981-07-11,10866.0,10870.146637989232
D799,1981-07-12,10950.9,10863.1
D8,1972-09-26,1732.2,1731.5270076365764
D8,1972-09-27,1731.83,1733.26872895272
D8,1972-09-28,1739.17,1735.0643940378595
D8,1972-09-29,1741.8,1734.6031286388263
D8,1972-09-30,1738.5,1733.134260949184
D8,1972-10-01,1748.94,1731.2642581123564
D8,1972-10-02,1746.31,1732.04
D8,1972-10-03,1754.05,1731.5270076365764
D8,1972-10-04,1750.33,1733.26872895272
D8,1972-10-05,1735.54,1735.0643940378595
D8,1972-10-06,1739.46,1734.6031286388263
D8,1972-10-07,1734.69,1733.134260949184
D8,1972-10-08,1732.07,1731.2642581123564
D8,1972-10-09,1730.44,1732.04
D80,1970-04-08,2480.2,2493.9082105678
D80,1970-04-09,2444.6,2493.4656915207597
D80,1970-04-10,2465.9,2493.330968511165
D80,1970-04-11,2500.6,2496.007269282262
D80,1970-04-12,2498.1,2500.2524937220633
D80,1970-04-13,2472.4,2501.7721386267967
D80,1970-04-14,2447.9,2496.1
D80,1970-04-15,2484.0,2493.9082105678
D80,1970-04-16,2472.5,2493.4656915207597
D80,1970-04-17,2472.5,2493.330968511165
D80,1970-04-18,2472.5,2496.007269282262
D80,1970-04-19,2472.5,2500.2524937220633
D80,1970-04-20,2472.5,2501.7721386267967
D80,1970-04-21,2429.33,2496.1
D800,1981-06-29,10725.7,10456.03463957474
D800,1981-06-30,10733.8,10454.995444698658
D800,1981-07-01,10863.9,10446.984335961824
D800,1981-07-02,10761.4,10455.24678279027
D800,1981-07-03,10657.4,10456.469297078587
D800,1981-07-04,10702.0,10458.621462311427
D800,1981-07-05,10671.2,10454.2
D800,1981-07-06,10572.3,10456.03463957474
D800,1981-07-07,10516.8,10454.995444698658
D800,1981-07-08,10506.6,10446.984335961824
D800,1981-07-09,10466.1,10455.24678279027
D800,1981-07-10,10524.8,10456.469297078587
D800,1981-07-11,10413.9,10458.621462311427
D800,1981-07-12,10461.3,10454.2
D801,1981-06-29,11721.6,11626.083002199968
D801,1981-06-30,11850.1,11651.891491849627
D801,1981-07-01,11806.1,11646.360164949696
D801,1981-07-02,11708.0,11658.852812388759
D801,1981-07-03,11845.4,11654.87656959953
D801,1981-07-04,11955.6,11659.092266658687
D801,1981-07-05,12032.9,11651.1
D801,1981-07-06,11983.2,11626.083002199968
D801,1981-07-07,12043.7,11651.891491849627
D801,1981-07-08,11940.6,11646.360164949696
D801,1981-07-09,11927.3,11658.852812388759
D801,1981-07-10,11848.7,11654.87656959953
D801,1981-07-11,11768.4,11659.092266658687
D801,1981-07-12,11664.2,11651.1
D802,1979-06-08,21148.2,20578.668322287656
D802,1979-06-09,21351.0,20549.267833801852
D802,1979-06-10,21337.7,20539.509951282525
D802,1979-06-11,21266.9,20550.525987283883
D802,1979-06-12,20996.3,20566.961752854793
D802,1979-06-13,21050.4,20589.732920987877
D802,1979-06-14,20913.5,20586.1
D802,1979-06-15,20924.3,20578.668322287656
D802,1979-06-16,20521.1,20549.267833801852
D802,1979-06-17,20314.0,20539.509951282525
D802,1979-06-18,20262.8,20550.525987283883
D802,1979-06-19,20762.6,20566.961752854793
D802,1979-06-20,20541.2,20589.732920987877
D802,1979-06-21,20292.8,20586.1
D803,1979-06-08,18818.5,18374.252874977297
D803,1979-06-09,19036.9,18348.36379285496
D803,1979-06-10,18897.5,18345.266541880515
D803,1979-06-11,18688.5,18352.28488485162
D803,1979-06-12,18548.8,18368.276904595892
D803,1979-06-13,18593.2,18390.65317465397
D803,1979-06-14,18389.0,18386.1
D803,1979-06-15,18362.6,18374.252874977297
D803,1979-06-16,18215.1,18348.36379285496
D803,1979-06-17,18053.2,18345.266541880515
D803,1979-06-18,17927.8,18352.28488485162
D803,1979-06-19,18333.8,18368.276904595892
D803,1979-06-20,18067.0,18390.65317465397
D803,1979-06-21,17928.8,18386.1
D804,1979-06-08,17518.3,17076.851970887044
D804,1979-06-09,17725.9,17047.106030880284
D804,1979-06-10,17513.4,17041.141597856404
D804,1979-06-11,17370.9,17053.165321247496
D804,1979-06-12,17229.3,17055.573799838567
D804,1979-06-13,17285.7,17078.581188351556
D804,1979-06-14,17172.4,17080.5
D804,1979-06-15,17155.9,17076.851970887044
D804,1979-06-16,16947.0,17047.106030880284
D804,1979-06-17,16707.4,17041.141597856404
D804,1979-06-18,16622.0,17053.165321247496
D804,1979-06-19,17131.7,17055.573799838567
D804,1979-06-20,16921.3,17078.581188351556
D804,1979-06-21,16835.0,17080.5
D805,1979-06-08,5650.6,5620.118226319878
D805,1979-06-09,5701.2,5600.902019006535
D805,1979-06-10,5722.6,5607.56839762731
D805,1979-06-11,5770.1,5607.747006573301
D805,1979-06-12,5719.8,5605.310918093618
D805,1979-06-13,5769.1,5606.5509128881595
D805,1979-06-14,5828.4,5614.8
D805,1979-06-15,5755.0,5620.118226319878
D805,1979-06-16,5759.2,5600.902019006535
D805,1979-06-17,5802.5,5607.56839762731
D805,1979-06-18,5901.8,5607.747006573301
D805,1979-06-19,5846.8,5605.310918093618
D805,1979-06-20,5759.1,5606.5509128881595
D805,1979-06-21,5909.1,5614.8
D806,1981-02-27,17812.6,17375.376990919587
D806,1981-02-28,18021.6,17350.382202108318
D806,1981-03-01,17801.9,17342.76168234278
D806,1981-03-02,17662.8,17357.713205224292
D806,1981-03-03,17518.6,17365.045743005794
D806,1981-03-04,17577.9,17379.87396853886
D806,1981-03-05,17463.9,17373.2
D806,1981-03-06,17444.1,17375.376990919587
D806,1981-03-07,17248.5,17350.382202108318
D806,1981-03-08,16996.6,17342.76168234278
D806,1981-03-09,16919.7,17357.713205224292
D806,1981-03-10,17435.1,17365.045743005794
D806,1981-03-11,17231.5,17379.87396853886
D806,1981-03-12,17154.7,17373.2
D807,1979-06-08,18542.3,18077.50158258889
D807,1979-06-09,18697.0,18058.77459313221
D807,1979-06-10,18607.9,18044.984975051033
D807,1979-06-11,18531.4,18053.916314042894
D807,1979-06-12,18397.1,18073.0920646989
D807,1979-06-13,18495.0,18084.499244623556
D807,1979-06-14,18371.4,18087.8
D807,1979-06-15,18236.3,18077.50158258889
D807,1979-06-16,17927.2,18058.77459313221
D807,1979-06-17,17768.2,18044.984975051033
D807,1979-06-18,17648.5,18053.916314042894
D807,1979-06-19,18074.3,18073.0920646989
D807,1979-06-20,17822.0,18084.499244623556
D807,1979-06-21,17731.6,18087.8
D808,1981-02-27,17442.3,17046.233940000788
D808,1981-02-28,17642.7,17025.114652206255
D808,1981-03-01,17510.0,17018.175446996876
D808,1981-03-02,17321.9,17032.34139336727
D808,1981-03-03,17192.2,17048.471199677573
D808,1981-03-04,17235.2,17055.03699019923
D808,1981-03-05,17047.2,17047.1
D808,1981-03-06,17019.7,17046.233940000788
D808,1981-03-07,16899.5,17025.114652206255
D808,1981-03-08,16741.5,17018.175446996876
D808,1981-03-09,16634.9,17032.34139336727
D808,1981-03-10,17008.3,17048.471199677573
D808,1981-03-11,16771.0,17055.03699019923
D808,1981-03-12,16653.6,17047.1
D809,1979-06-08,12111.3,12101.207258901539
D809,1979-06-09,12090.5,12086.488724719007
D809,1979-06-10,12102.5,12092.276700882068
D809,1979-06-11,12115.6,12109.870197216202
D809,1979-06-12,12085.4,12121.882802329708
D809,1979-06-13,12092.5,12136.34373203066
D809,1979-06-14,12129.5,12108.5
D809,1979-06-15,12089.3,12101.207258901539
D809,1979-06-16,11997.0,12086.488724719007
D809,1979-06-17,12039.0,12092.276700882068
D809,1979-06-18,12005.7,12109.870197216202
D809,1979-06-19,11989.3,12121.882802329708
D809,1979-06-20,12033.0,12136.34373203066
D809,1979-06-21,12091.5,12108.5
D81,1970-06-10,1566.2,1562.560566819315
D81,1970-06-11,1581.5,1561.739665299128
D81,1970-06-12,1583.6,1562.1606096068758
D81,1970-06-13,1584.0,1565.017958823666
D81,1970-06-14,1600.0,1566.4042011569538
D81,1970-06-15,1611.8,1565.731178044835
D81,1970-06-16,1617.0,1562.6
D81,1970-06-17,1611.6,1562.560566819315
D81,1970-06-18,1615.8,1561.739665299128
D81,1970-06-19,1624.4,1562.1606096068758
D81,1970-06-20,1631.9,1565.017958823666
D81,1970-06-21,1651.6,1566.4042011569538
D81,1970-06-22,1649.9,1565.731178044835
D81,1970-06-23,1650.32,1562.6
D810,1979-06-08,16179.2,15772.948187893799
D810,1979-06-09,16376.7,15747.231735563855
D810,1979-06-10,16191.8,15735.730447205176
D810,1979-06-11,16037.4,15754.434928863835
D810,1979-06-12,15924.3,15762.269728522055
D810,1979-06-13,16069.9,15780.5632046586
D810,1979-06-14,15929.7,15782.599999999999
D810,1979-06-15,15910.1,15772.948187893799
D810,1979-06-16,15768.3,15747.231735563855
D810,1979-06-17,15578.0,15735.730447205176
D810,1979-06-18,15410.1,15754.434928863835
D810,1979-06-19,15792.0,15762.269728522055
D810,1979-06-20,15663.9,15780.5632046586
D810,1979-06-21,15456.9,15782.599999999999
D811,1979-06-08,18526.2,18051.4107603542
D811,1979-06-09,18703.7,18029.87034197219
D811,1979-06-10,18570.4,18015.812801154163
D811,1979-06-11,18410.9,18028.091179403003
D811,1979-06-12,18299.2,18044.110805042408
D811,1979-06-13,18382.7,18060.518092467704
D811,1979-06-14,18253.0,18061.3
D811,1979-06-15,18171.5,18051.4107603542
D811,1979-06-16,18017.5,18029.87034197219
D811,1979-06-17,17884.3,18015.812801154163
D811,1979-06-18,17740.1,18028.091179403003
D811,1979-06-19,18041.0,18044.110805042408
D811,1979-06-20,17869.5,18060.518092467704
D811,1979-06-21,17836.5,18061.3
D812,1981-02-27,5843.3,5814.630562520441
D812,1981-02-28,5830.6,5797.868773992446
D812,1981-03-01,5854.6,5791.665325243698
D812,1981-03-02,5856.5,5792.348390049709
D812,1981-03-03,5838.6,5801.238161155412
D812,1981-03-04,5865.6,5802.347628350185
D812,1981-03-05,5931.4,5815.8
D812,1981-03-06,6024.0,5814.630562520441
D812,1981-03-07,5971.1,5797.868773992446
D812,1981-03-08,5890.1,5791.665325243698
D812,1981-03-09,5925.9,5792.348390049709
D812,1981-03-10,5890.0,5801.238161155412
D812,1981-03-11,5813.6,5802.347628350185
D812,1981-03-12,5840.7,5815.8
D813,1981-02-27,13245.8,12921.759837550728
D813,1981-02-28,13405.2,12904.516828547079
